real_path,fake_path
../data/Real/Aff-Wild2_v3/39-25-424x240/00001.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00001.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00017.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00017.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00033.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00033.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00049.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00049.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00065.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00065.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00081.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00081.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00097.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00097.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00113.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00113.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00129.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00129.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00145.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00145.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00161.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00161.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00177.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00177.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00193.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00193.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00209.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00209.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00225.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00225.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00241.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00241.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00257.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00257.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00273.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00273.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00289.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00289.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00305.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00305.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00321.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00321.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00337.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00337.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00353.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00353.png
../data/Real/Aff-Wild2_v3/39-25-424x240/00369.jpg,../data/Fake/Aff-Wild2_v3/39-25-424x240/00369.png
