real_path,fake_path
../data/Real/Aff-Wild2_v3/252/00001.jpg,../data/Fake/Aff-Wild2_v3/252/00001.png
../data/Real/Aff-Wild2_v3/252/00017.jpg,../data/Fake/Aff-Wild2_v3/252/00017.png
../data/Real/Aff-Wild2_v3/252/00033.jpg,../data/Fake/Aff-Wild2_v3/252/00033.png
../data/Real/Aff-Wild2_v3/252/00049.jpg,../data/Fake/Aff-Wild2_v3/252/00049.png
../data/Real/Aff-Wild2_v3/252/00065.jpg,../data/Fake/Aff-Wild2_v3/252/00065.png
../data/Real/Aff-Wild2_v3/252/00081.jpg,../data/Fake/Aff-Wild2_v3/252/00081.png
../data/Real/Aff-Wild2_v3/252/00097.jpg,../data/Fake/Aff-Wild2_v3/252/00097.png
../data/Real/Aff-Wild2_v3/252/00113.jpg,../data/Fake/Aff-Wild2_v3/252/00113.png
../data/Real/Aff-Wild2_v3/252/00129.jpg,../data/Fake/Aff-Wild2_v3/252/00129.png
../data/Real/Aff-Wild2_v3/252/00145.jpg,../data/Fake/Aff-Wild2_v3/252/00145.png
../data/Real/Aff-Wild2_v3/252/00161.jpg,../data/Fake/Aff-Wild2_v3/252/00161.png
../data/Real/Aff-Wild2_v3/252/00177.jpg,../data/Fake/Aff-Wild2_v3/252/00177.png
../data/Real/Aff-Wild2_v3/252/00193.jpg,../data/Fake/Aff-Wild2_v3/252/00193.png
../data/Real/Aff-Wild2_v3/252/00209.jpg,../data/Fake/Aff-Wild2_v3/252/00209.png
../data/Real/Aff-Wild2_v3/252/00225.jpg,../data/Fake/Aff-Wild2_v3/252/00225.png
../data/Real/Aff-Wild2_v3/252/00241.jpg,../data/Fake/Aff-Wild2_v3/252/00241.png
../data/Real/Aff-Wild2_v3/252/00257.jpg,../data/Fake/Aff-Wild2_v3/252/00257.png
../data/Real/Aff-Wild2_v3/252/00273.jpg,../data/Fake/Aff-Wild2_v3/252/00273.png
../data/Real/Aff-Wild2_v3/252/00289.jpg,../data/Fake/Aff-Wild2_v3/252/00289.png
../data/Real/Aff-Wild2_v3/252/00305.jpg,../data/Fake/Aff-Wild2_v3/252/00305.png
../data/Real/Aff-Wild2_v3/252/00321.jpg,../data/Fake/Aff-Wild2_v3/252/00321.png
../data/Real/Aff-Wild2_v3/252/00337.jpg,../data/Fake/Aff-Wild2_v3/252/00337.png
../data/Real/Aff-Wild2_v3/252/00353.jpg,../data/Fake/Aff-Wild2_v3/252/00353.png
../data/Real/Aff-Wild2_v3/252/00369.jpg,../data/Fake/Aff-Wild2_v3/252/00369.png
../data/Real/Aff-Wild2_v3/252/00385.jpg,../data/Fake/Aff-Wild2_v3/252/00385.png
../data/Real/Aff-Wild2_v3/252/00401.jpg,../data/Fake/Aff-Wild2_v3/252/00401.png
../data/Real/Aff-Wild2_v3/252/00417.jpg,../data/Fake/Aff-Wild2_v3/252/00417.png
../data/Real/Aff-Wild2_v3/252/00433.jpg,../data/Fake/Aff-Wild2_v3/252/00433.png
../data/Real/Aff-Wild2_v3/252/00449.jpg,../data/Fake/Aff-Wild2_v3/252/00449.png
../data/Real/Aff-Wild2_v3/252/00465.jpg,../data/Fake/Aff-Wild2_v3/252/00465.png
../data/Real/Aff-Wild2_v3/252/00481.jpg,../data/Fake/Aff-Wild2_v3/252/00481.png
../data/Real/Aff-Wild2_v3/252/00497.jpg,../data/Fake/Aff-Wild2_v3/252/00497.png
../data/Real/Aff-Wild2_v3/252/00513.jpg,../data/Fake/Aff-Wild2_v3/252/00513.png
../data/Real/Aff-Wild2_v3/252/00529.jpg,../data/Fake/Aff-Wild2_v3/252/00529.png
../data/Real/Aff-Wild2_v3/252/00545.jpg,../data/Fake/Aff-Wild2_v3/252/00545.png
../data/Real/Aff-Wild2_v3/252/00561.jpg,../data/Fake/Aff-Wild2_v3/252/00561.png
../data/Real/Aff-Wild2_v3/252/00577.jpg,../data/Fake/Aff-Wild2_v3/252/00577.png
../data/Real/Aff-Wild2_v3/252/00593.jpg,../data/Fake/Aff-Wild2_v3/252/00593.png
../data/Real/Aff-Wild2_v3/252/00609.jpg,../data/Fake/Aff-Wild2_v3/252/00609.png
../data/Real/Aff-Wild2_v3/252/00625.jpg,../data/Fake/Aff-Wild2_v3/252/00625.png
../data/Real/Aff-Wild2_v3/252/00641.jpg,../data/Fake/Aff-Wild2_v3/252/00641.png
../data/Real/Aff-Wild2_v3/252/00657.jpg,../data/Fake/Aff-Wild2_v3/252/00657.png
../data/Real/Aff-Wild2_v3/252/00673.jpg,../data/Fake/Aff-Wild2_v3/252/00673.png
../data/Real/Aff-Wild2_v3/252/00689.jpg,../data/Fake/Aff-Wild2_v3/252/00689.png
../data/Real/Aff-Wild2_v3/252/00705.jpg,../data/Fake/Aff-Wild2_v3/252/00705.png
../data/Real/Aff-Wild2_v3/252/00721.jpg,../data/Fake/Aff-Wild2_v3/252/00721.png
../data/Real/Aff-Wild2_v3/252/00737.jpg,../data/Fake/Aff-Wild2_v3/252/00737.png
../data/Real/Aff-Wild2_v3/252/00753.jpg,../data/Fake/Aff-Wild2_v3/252/00753.png
../data/Real/Aff-Wild2_v3/252/00769.jpg,../data/Fake/Aff-Wild2_v3/252/00769.png
../data/Real/Aff-Wild2_v3/252/00785.jpg,../data/Fake/Aff-Wild2_v3/252/00785.png
../data/Real/Aff-Wild2_v3/252/00801.jpg,../data/Fake/Aff-Wild2_v3/252/00801.png
../data/Real/Aff-Wild2_v3/252/00817.jpg,../data/Fake/Aff-Wild2_v3/252/00817.png
../data/Real/Aff-Wild2_v3/252/00833.jpg,../data/Fake/Aff-Wild2_v3/252/00833.png
../data/Real/Aff-Wild2_v3/252/00849.jpg,../data/Fake/Aff-Wild2_v3/252/00849.png
../data/Real/Aff-Wild2_v3/252/00865.jpg,../data/Fake/Aff-Wild2_v3/252/00865.png
../data/Real/Aff-Wild2_v3/252/00881.jpg,../data/Fake/Aff-Wild2_v3/252/00881.png
../data/Real/Aff-Wild2_v3/252/00897.jpg,../data/Fake/Aff-Wild2_v3/252/00897.png
../data/Real/Aff-Wild2_v3/252/00913.jpg,../data/Fake/Aff-Wild2_v3/252/00913.png
../data/Real/Aff-Wild2_v3/252/00929.jpg,../data/Fake/Aff-Wild2_v3/252/00929.png
